STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,22/02/2024,17.1,",,E",,,,,6,",,E",3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,23/02/2024,3.9,",,E",,,,,6.2,",,E",1.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,24/02/2024,0.2,",,E",,,,,7.7,",,E",1.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,25/02/2024,0.1,",,E",,,,,8.7,",,E",-0.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,26/02/2024,6.2,",,E",,,,,9.6,",,E",-1.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,27/02/2024,2.1,",,E",,,,,10.8,",,E",-0.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,28/02/2024,13.7,",,E",,,,,7.7,",,E",4.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,29/02/2024,3.3,",,E",,,,,6.4,",,E",4.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,01/03/2024,0.3,",,E",,,,,9.7,",,E",-0.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,02/03/2024,3.8,",,E",,,,,7.8,",,E",-0.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,03/03/2024,0.1,",,E",,,,,9.8,",,E",2.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,04/03/2024,0.5,",,E",,,,,9.5,",,E",2.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,05/03/2024,5.1,",,E",,,,,10.9,",,E",5.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,06/03/2024,0,",,E",,,,,11.5,",,E",5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,07/03/2024,0.1,",,E",,,,,6.8,",,E",3.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,08/03/2024,0,",,E",,,,,7.4,",,E",4.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,09/03/2024,0,",,E",,,,,7,",,E",4.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,10/03/2024,1.4,",,E",,,,,7.2,",,E",5.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,11/03/2024,0.4,",,E",,,,,10.8,",,E",5.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,12/03/2024,31.7,",,E",,,,,10.3,",,E",5.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,13/03/2024,1.5,",,E",,,,,7.7,",,E",6.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,14/03/2024,11.8,",,E",,,,,11,",,E",4.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,15/03/2024,0.1,",,E",,,,,8.8,",,E",5.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,16/03/2024,18.7,",,E",,,,,11.4,",,E",-1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,17/03/2024,1.2,",,E",,,,,13,",,E",4.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,18/03/2024,23.4,",,E",,,,,12.1,",,E",5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,19/03/2024,2.3,",,E",,,,,11.2,",,E",8.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,20/03/2024,11.3,",,E",,,,,11.7,",,E",3.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,21/03/2024,10.5,",,E",,,,,9.5,",,E",4.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,22/03/2024,17.7,",,E",,,,,9.7,",,E",4.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,23/03/2024,5,",,E",,,,,11.2,",,E",3.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,24/03/2024,0.1,",,E",,,,,6.9,",,E",4.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,25/03/2024,5.3,",,E",,,,,8.2,",,E",1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,26/03/2024,2.7,",,E",,,,,7.9,",,E",1.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,27/03/2024,8.4,",,E",,,,,9.1,",,E",2.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,28/03/2024,6.4,",,E",,,,,10.6,",,E",2.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,29/03/2024,2.9,",,E",,,,,11.4,",,E",3.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,30/03/2024,0.1,",,E",,,,,15.6,",,E",3.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,31/03/2024,0,",,E",,,,,10.4,",,E",0.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,01/04/2024,3,",,E",,,,,9.5,",,E",7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,02/04/2024,2,",,E",,,,,8.6,",,E",5.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,03/04/2024,2.7,",,E",,,,,9.7,",,E",7.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,04/04/2024,28.5,",,E",,,,,12,",,E",1.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,05/04/2024,55.7,",,E",,,,,14.8,",,E",2.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,06/04/2024,0.7,",,E",,,,,12.9,",,E",,
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,07/04/2024,2.3,",,E",,,,,13.3,",,E",8.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,08/04/2024,5.8,",,E",,,,,10.3,",,E",6.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,09/04/2024,1.3,",,E",,,,,13.5,",,E",5.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,10/04/2024,33.4,",,E",,,,,14.6,",,E",2.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,11/04/2024,6,",,E",,,,,14.5,",,E",6.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,12/04/2024,7.2,",,E",,,,,12.1,",,E",11,",I,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,13/04/2024,16.1,",,E",,,,,9.8,",I,E",8.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,14/04/2024,50.4,",,E",,,,,9.7,",,E",6.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,15/04/2024,8.8,",,E",,,,,12,",,E",2.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,16/04/2024,0.2,",,E",,,,,12.8,",,E",3.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,17/04/2024,2.4,",,E",,,,,10.9,",,E",3.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,18/04/2024,12.2,",,E",,,,,13.9,",,E",2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,19/04/2024,0.2,",,E",,,,,15.7,",,E",2.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,20/04/2024,0.5,",,E",,,,,14.4,",,E",1.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,21/04/2024,0.2,",,E",,,,,16.4,",,E",1.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,22/04/2024,0,",,E",,,,,15.2,",,E",6.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,23/04/2024,0,",,E",,,,,13,",,E",4.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,24/04/2024,0,",,E",,,,,12,",,E",-0.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,25/04/2024,0,",,E",,,,,12,",,E",2.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,26/04/2024,0,",,E",,,,,13.4,",,E",-1.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,27/04/2024,0,",,E",,,,,13,",,E",-1.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,28/04/2024,2,",,E",,,,,10.3,",,E",4.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,29/04/2024,30.9,",,E",,,,,13.8,",,E",2.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,30/04/2024,3.5,",,E",,,,,17,",,E",4.6,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,01/05/2024,0.1,",,E",,,,,20.4,",,E",7.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,02/05/2024,0,",,E",,,,,20.3,",,E",9.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,03/05/2024,0,",,E",,,,,14.2,",,E",6.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,04/05/2024,0.7,",,E",,,,,13.8,",,E",9.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,05/05/2024,0,",,E",,,,,17.9,",,E",10.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,06/05/2024,0.6,",,E",,,,,17,",,E",11,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,07/05/2024,0,",,E",,,,,17.8,",,E",10.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,08/05/2024,5.2,",,E",,,,,17.5,",,E",8.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,09/05/2024,0,",,E",,,,,21.2,",,E",11.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,10/05/2024,0,",,E",,,,,24,",,E",8.1,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,11/05/2024,0,",,E",,,,,19.4,",,E",6.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,12/05/2024,4.2,",,E",,,,,17.2,",,E",9.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,13/05/2024,17.9,",,E",,,,,16.5,",,E",11.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,14/05/2024,10.3,",,E",,,,,20.4,",,E",12.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,15/05/2024,0.2,",,E",,,,,21.6,",,E",11.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,16/05/2024,0,",,E",,,,,22.6,",,E",13.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,17/05/2024,0,",,E",,,,,24.6,",,E",7.2,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,18/05/2024,0,",,E",,,,,19.5,",,E",8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,19/05/2024,0,",,E",,,,,17,",,E",9.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,20/05/2024,0,",,E",,,,,21.3,",,E",10.7,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,21/05/2024,12.1,",,E",,,,,18.1,",,E",3.4,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,22/05/2024,13.3,",,E",,,,,12.5,",,E",12.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,23/05/2024,0.1,",,E",,,,,14.4,",,E",10.5,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,24/05/2024,10.1,",,E",,,,,18.2,",,E",10.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,25/05/2024,0,",,E",,,,,14.6,",,E",10.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,26/05/2024,8.7,",,E",,,,,15.3,",,E",11,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,27/05/2024,0.1,",,E",,,,,,,10.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,28/05/2024,13.5,",,E",,,,,16.5,",,E",8.9,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,29/05/2024,0,",,E",,,,,18.2,",,E",10.8,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,30/05/2024,0,",,E",,,,,,,9.3,",,E"
UKE00105930,"BENMORE YOUNGER BOTANIC GARDE, UK",56.0281,-4.9858,12,31/05/2024,,,,,,,,,9.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,01/01/2024,2.4,",,E",0,",,E",5.8,"H,,S",4.1,",,E",5.1,",I,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,02/01/2024,6.6,",,E",0,",,E",3.6,"H,,S",3,",I,E",3.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,03/01/2024,8.4,",,E",0,",,E",2.2,"H,,S",4.3,",,E",1.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,04/01/2024,8.2,",,E",0,",,E",3.1,"H,,S",5.2,",,E",1.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,05/01/2024,7.8,",,E",0,",,E",3.7,"H,,S",6.7,",,E",2.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,06/01/2024,15.2,",,E",0,",,E",5.4,"H,,S",4.4,",,E",3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,07/01/2024,0.2,",,E",0,",,E",4.2,"H,,S",4.7,",,E",3.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,08/01/2024,0,",,E",0,",,E",3.8,"H,,S",5.9,",,E",2.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,09/01/2024,0,",,E",0,",,E",4.3,"H,,S",6,",,E",2.2,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,10/01/2024,0.2,",,E",,,5.2,"H,,S",5.9,",,E",3.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,11/01/2024,0,",,E",0,",,E",5,"H,,S",7.3,",,E",4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,12/01/2024,5.2,",,E",0,",,E",5.8,"H,,S",4.2,",,E",4.4,",I,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,13/01/2024,1.2,",,E",0,",,E",2.9,"H,,S",1.5,",I,E",3.8,",I,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,14/01/2024,3.8,",,E",0,",,E",0.5,"H,,S",0.3,",,E",-1.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,15/01/2024,6.6,",,E",20,",,E",-1.6,"H,,S",-1,",,E",-3.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,16/01/2024,12.2,",,E",140,",,E",-2.8,"H,,S",1.7,",,E",-3.1,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,17/01/2024,10.4,",,E",230,",,E",-1.1,"H,,S",0.8,",,E",-7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,18/01/2024,21,",,E",200,",,E",-1.8,"H,,S",4.9,",,E",-3.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,19/01/2024,15.8,",,E",200,",,E",0.2,"H,,S",7.2,",,E",-4.1,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,20/01/2024,1.4,",,E",90,",,E",4.6,"H,,S",7.8,",,E",-0.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,21/01/2024,13.8,",,E",,,5.9,"H,,S",7,",,E",3.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,22/01/2024,1.8,",,E",0,",,E",6.2,"H,,S",8,",,E",4.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,23/01/2024,17.6,",,E",0,",,E",5.4,"H,,S",7,",,E",2.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,24/01/2024,0.2,",,E",0,",,E",6.8,"H,,S",8.3,",,E",2.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,25/01/2024,5,",,E",0,",,E",6.1,"H,,S",8.3,",,E",4.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,26/01/2024,4.4,",,E",0,",,E",5.9,"H,,S",8.5,",,E",1.6,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,27/01/2024,9.4,",,E",0,",,E",7.4,"H,,S",9.7,",,E",2.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,28/01/2024,2,",,E",0,",,E",7.8,"H,,S",7.2,",,E",4.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,29/01/2024,0,",,E",0,",,E",5.5,"H,,S",7.4,",,E",3.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,30/01/2024,4.2,",,E",0,",,E",5.2,"H,,S",7.4,",,E",2.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,31/01/2024,7.4,",,E",0,",,E",5.5,"H,,S",9.1,",,E",3.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,01/02/2024,15,",,E",0,",,E",4.8,"H,,S",9.6,",,E",0.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,02/02/2024,2.4,",,E",0,",,E",8.8,"H,,S",6.2,",,E",4.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,03/02/2024,6.8,",,E",0,",,E",4.8,"H,,S",5.5,",,E",1.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,04/02/2024,1,",,E",0,",,E",3.7,"H,,S",3.6,",,E",1.6,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,05/02/2024,6.6,",,E",0,",,E",1.9,"H,,S",1.9,",,E",-0.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,06/02/2024,3,",,E",0,",,E",1.2,"H,,S",2.2,",,E",0.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,07/02/2024,1,",,E",10,",,E",-0.1,"H,,S",2.6,",,E",-1.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,08/02/2024,1.6,",,E",20,",,E",0.2,"H,,S",2.6,",,E",-1.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,09/02/2024,0.2,",,E",30,",,E",1.7,"H,,S",4.8,",,E",-0.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,10/02/2024,8.8,",,E",30,",,E",1.4,"H,,S",5.2,",,E",0.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,11/02/2024,21.4,",,E",0,",,E",3.8,"H,,S",6.8,",,E",0.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,12/02/2024,3.6,",,E",,,4.6,"H,,S",6.2,",,E",2.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,13/02/2024,3.2,",,E",0,",,E",4.8,"H,,S",6.8,",,E",2.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,14/02/2024,2.4,",,E",0,",,E",5.1,"H,,S",6,",,E",2.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,15/02/2024,19.6,",,E",0,",,E",5.2,"H,,S",6.5,",,E",3.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,16/02/2024,0.6,",,E",0,",,E",4.6,"H,,S",8,",,E",4.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,17/02/2024,7.4,",,E",0,",,E",4.8,"H,,S",8.2,",,E",1.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,18/02/2024,3.6,",,E",0,",,E",7.6,"H,,S",8.8,",,E",4.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,19/02/2024,4.6,",,E",0,",,E",7.5,"H,,S",8.8,",,E",6.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,20/02/2024,0.2,",,E",0,",,E",7.4,"H,,S",7.4,",,E",6.1,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,21/02/2024,11.4,",,E",0,",,E",5.4,"H,,S",6.8,",,E",3.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,22/02/2024,2.2,",,E",0,",,E",4.4,"H,,S",7,",,E",2.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,23/02/2024,1.8,",,E",0,",,E",3.4,"H,,S",6.9,",,E",1.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,24/02/2024,4.6,",,E",0,",,E",3.8,"H,,S",7,",,E",0.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,25/02/2024,1,",,E",0,",,E",3.7,"H,,S",6.1,",,E",0.6,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,26/02/2024,2.6,",,E",0,",,E",2.7,"H,,S",7.7,",,E",0.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,27/02/2024,6.2,",,E",0,",,E",5.7,"H,,S",8.7,",,E",0.6,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,28/02/2024,4.2,",,E",0,",,E",6.1,"H,,S",7.3,",,E",3.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,29/02/2024,3,",,E",0,",,E",6.6,"H,,S",7,",,E",5.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,01/03/2024,3,",,E",0,",,E",4.7,"H,,S",7,",,E",3.3,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,02/03/2024,6.8,",,E",0,",,E",4.9,"H,,S",7,",,E",2.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,03/03/2024,6.2,",,E",0,",,E",6.3,"H,,S",6.5,",,E",4.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,04/03/2024,3.4,",,E",0,",,E",5.9,"H,,S",5.8,",,E",5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,05/03/2024,0,",,E",0,",,E",5.4,"H,,S",5.7,",,E",5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,06/03/2024,0.4,",,E",0,",,E",4.8,"H,,S",6.1,",,E",4.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,07/03/2024,0.2,",,E",0,",,E",5.6,"H,,S",6.4,",,E",3.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,08/03/2024,0,",,E",0,",,E",4.7,"H,,S",6.9,",,E",3.5,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,09/03/2024,0,",,E",,,4.8,"H,,S",4.8,",,E",3.4,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,10/03/2024,0.2,",,E",0,",,E",3.8,"H,,S",5.9,",,E",2.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,11/03/2024,5.2,",,E",0,",,E",4.5,"H,,S",8.6,",,E",2.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,12/03/2024,7.4,",,E",0,",,E",4.7,"H,,S",8.2,",,E",2.8,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,13/03/2024,2,",,E",0,",,E",6.8,"H,,S",8.1,",,E",4.7,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,14/03/2024,1.4,",,E",0,",,E",6.2,"H,,S",6.6,",,E",5.9,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,15/03/2024,4,",,E",0,",,E",4.1,"H,,S",5.9,",,E",2.6,",,E"
UK000003005,"LERWICK, UK",60.1331,-1.1831,82,16/03/2024,0.8,",,E",0,",,E",3.6,"H,,S",6.8,",,E",0.7,",,E"
